哥	Older Brother			gē	0089	10	The older brother is depicted here as a duplication of the char-<br>acter for can. It shouldn't take too much work to imagine him,<br>for whatever reason, as a can-can brother. [10]			哥		elder brother
頂	crest			dǐng	0090	11	The key word can refer to the summit or crest of a mountain,<br />but the crest of the head works better here. The immediate<br />image this conjures up is the head of a rooster with its comb<br />or a cockatoo with its crest feathers. And from there it is but a<br />short step to think of the punk hairstyles that imitate this look<br />by shaping the hair into a row of brightly colored spikes. So a<br />spike-head becomes a crest. [11]	(of hill)	(гребень)	顶		top, summit, peak; to carry on the head
乙	second		Since this is also a pictograph of a <i>hook</i> or <i>fishhook</i>, let us take these as primitive meanings. Its shape will rarely be quite the same as that of the character. When it appears at the bottom of another primitive, it is straightened out, almost as if the weight of the upper element had bent it out of shape:𠃊&nbsp;&nbsp;<br />When it appears to the right of another element, the short horizontal line that gets the shape started is omitted, and the whole character is stretched out and narrowed ― all for reasons of space and aesthetics: 乚&nbsp;&nbsp;	yǐ	0091	1	This character belongs to the same series of &quot;celestial stems&quot; as<br />that in frame 86 of the last lesson. The second person in line is<br />seated in what looks like a rocking chair (much better situated<br />than the fourth seat). [1]			 乙		2nd Heavenly Stem; [fishguts]; 2nd (in order), second class, ethanol
子	child		As a primitive, this character retains the meaning of <i>child</i>, though you might imagine a little older <i>child</i>, able to run around and get into more mischief.	zǐ	0092	3	This character is a pictograph of a child wrapped up in one of<br />those handy cocoons that Indian squaws fix to their backs to<br />carry around young children who cannot get around by them-<br />selves. (Incidentally, this is why English has taken over the<br />word &quot;papoose&quot; from the Algonquin language to refer to the<br />device itself.) The first stroke is like a wee head popping out for<br />air; the second shows the body and legs all wrapped up; and the<br />final stroke shows the arms sticking out to cling to the mother's<br />neck. [3]			子		1st Earthly Branch; RAT; [11:00pm - 1:00am]; child; offspring, seed
孔	cavity			kǒng	0093	4	A cavity is really just a small hole, but the first thing we think<br />of when we hear the word is that little pothole that shows up in<br />a diseased tooth. The Chinese may not use the character in this<br />sense, but what's to stop us?.<br />Probably the one thing most children fear more than anything<br />else is the dentist's chair. Can you remember the first time as a<br />child you saw your dentist hold an x-ray up to the light and pro-<br />nounce the ominous word &quot;cavity&quot;? Even though you were not<br />likely to know that the word meant that you have an extra hole<br />in your head until you were much older, it did not take long<br />before the sound got associated with the drill and that row of<br />shiny hooks the dentist uses to torture people who are too small<br />to fight back. [4]			孔		opening, hole, vent, aperture
吼	to roar			hǒu	0094	7	A mouth and a cavity combine to create the character for roar.<br>It shouldn't tax your memory banks too much to think back<br>to how you howled and roared the first time you had a cavity<br>drilled by a doctor poking around inside your mouth with his<br>weapons of dental destruction. [7]			吼		roar (of a lion), to howl
了	—ed			le	0095	2	"This character is most frequently used as a grammatical par-<br>ticle. Since it can indicate completion of an action, it is here<br>assigned the key word -ed. Learn this character by returning<br>to frame 92 and the image given there. The only difference is<br>that the ""arms"" have been left off (actually, only tuck-ed inside).<br>Thus a child with its arms wrapp-ed up into the backsack is the<br>picture of a job successfully complet-ed.<br>Incidentally, you should be aware that this grammatical par-<br>ticle has generated a great deal of debate among specialists. [2]"			了		[completed action marker]
女	Woman		The primitive meaning is the same: <i>woman</i>. It will help if you have a particular person in mind.	nǚ	0096	3	You have probably seen somewhere the form of a squatting<br>woman drawn behind this character, with two legs at the bot-<br>tom, two arms (the horizontal line) and the head poking out<br>the top. A little farfetched, until you draw the character<br>and feel the grace and flow of the three simple strokes.<br>Remembering the character is easy; being able to write it<br>beautifully is another thing. [3]			女		female; woman
好	good			hǎo	0097	6	The sense of good carried by this character is very broad in<br>range. And what better image for this than a woman holding<br>her child. [6]			好		good, well, fine
如	to be like		Duckface (<i>Woman</i> does it with her <i>mouth</i> to <b>be like</b> some celebrity)	rú	0098	6	Pardon us if we revert to the venerable old Dr. Freud again,<br />but his eye for symbolism is often helpful to appreciate things<br />that more earthy imaginations once accepted more freely but<br />that we have learned to cover over with a veneer of etiquette.<br />For instance, from ancient times things like the mouth of a<br />cave have served as natural ritual substitutes for the opening<br />through which a woman gives birth. This is just one example of<br />the way in which one thing can be like another in a metaphori-<br />cal sense and can therefore help unlock the hidden meanings of<br />ritual and symbolism. [6]			如		to be like, be as good as; to comply with; if, as
母	Mother		As a primitive, this character will take on the added meaning of <i>breasts</i> in accord with the explanation given above. Take careful note of the fact that the form is altered slightly when this character serves as a primitive, the two dots joining together to form a longer stroke: 毌. An example follows in the next frame.	mǔ	0099	5	Look closely at this character and you will find the outline of<br />the character for woman in it, the second stroke of which has<br />been expanded to make space for the two breasts that help a<br />mother be a mother. [5]			 母		mother
貫	to pierce			guàn	0100	11	If one is asked to think of associations for the word pierce,<br />among the first to come to mind is that of piercing one's ears<br />to hold earrings, a quite primitive form of self-mutilation that<br />has survived into the twenty-first century. The character here<br />is read, top to bottom: mother . . . oyster. All you need to do is<br />imagine piercing an ear so that it can hold a mother-of-pearl<br />you have just wrested from an oyster. [11]			贯		to pierce, pass through; to string together
兄	Elder Brother		As a primitive this character will take the meaning of <i>teenager</i>, in accord with the familiar image of the big <i>mouth</i> and the gangling, clumsy <i>legs</i>.	xiōng	0101	5	The difference between &quot;older brother&quot; (frame 89) and elder<br />brother is ever so slight in English, the latter sounding just a bit<br />less colloquial. The same is the case in Chinese.<br />By now characters like this one should &quot;look like&quot; something<br />to you even though it is more of an &quot;ideogram&quot; than a &quot;picto-<br />graph.&quot; The large mouth on top and the human legs below almost<br />jump off the page as a caricature of elder brother, the one with<br />the big mouth (or if you prefer a kinder image, the one who &quot;has<br />the say&quot; among all the children). [5]			兄		elder brother
